time,JS_NH3,CS_NH3,JS_TN,CS_TN,JS_LL,CS_LL,MCCS_NH4,MCCS_NO3,JS_COD,CS_COD,JS_SW,CS_SW,B_HYC_NH4,B_HYC_XD,B_HYC_MLSS,B_HYC_JS_DO,B_HYC_DO,B_CS_MQ_SSLL,B_QY_ORP,N_HYC_NH4,N_HYC_XD,N_HYC_MLSS,N_HYC_JS_DO,N_HYC_DO,N_CS_MQ_SSLL,N_QY_ORP
2022/7/18 5:56,14.8855,1.4498,32.2578,8.4099,925.5645,2140.8357,0.1411,11.0167,177.7,8.3,26.6257,31.2533,0.2117,9.1724,6127.3652,0.1746,1.1785,4391.2178,129.1233,1.6603,9.7593,6070.833,0.1687,0.4526,3009.9158,112.1238
2022/7/18 5:58,14.8855,1.4498,32.2578,8.4099,916.6226,1087.5494,0.1411,10.9972,177.7,8.3,26.6135,31.2541,0.2136,7.9789,6050.8115,0.166,1.0646,4392.1016,129.1233,1.6073,9.93,6041.7827,0.1397,0.641,3009.8174,112.1238
2022/7/18 6:00,14.8855,1.4498,32.2578,8.4099,914.9635,1437.5182,0.1411,11.0254,184.9,8.3,26.6053,31.2547,0.2077,7.8376,6117.9434,0.1322,0.9488,4390.7275,129.1233,1.621,9.5512,6190.1792,0.2374,0.5354,3007.9526,111.8345
2022/7/18 6:02,14.8855,1.3986,32.2578,8.4099,919.8299,1345.5199,0.1411,11.0417,187.3,8.3,26.5924,31.2554,0.2136,8.8661,6129.7207,0.0969,1.1537,4391.6104,129.1233,1.6073,9.4864,6079.4697,0.1754,0.5825,3008.9341,111.7621
2022/7/18 6:04,14.8855,1.3815,32.2578,8.4099,915.38,1751.0635,0.1411,11.0254,187.3,8.3,26.5813,31.2559,0.2058,7.867,6105.3809,0.1087,0.7305,4390.335,129.1233,1.5661,9.6258,6180.3638,0.1479,0.5001,3014.6265,111.6898
2022/7/18 6:06,14.8855,1.3815,32.2578,8.4099,920.1055,1992.8873,0.1411,10.9787,187.3,8.3,26.5659,31.2566,0.2058,7.8709,6115.981,0.1668,0.736,4391.709,129.0509,1.5837,9.7573,6116.7656,0.1652,0.5401,3016.6877,111.9792
2022/7/18 6:08,14.8855,1.3815,32.2578,8.4099,910.0137,910.3118,0.1411,11.0211,187.3,8.3,26.5506,31.2575,0.2136,7.7394,6156.416,0.1012,0.959,4391.709,129.0509,1.572,9.932,6116.7656,0.2257,0.4118,3018.356,111.9792
2022/7/18 6:10,14.8855,1.3815,32.2578,8.4099,912.7264,431.9207,0.1411,11.0156,187.3,8.3,26.5369,31.258,0.2018,7.4882,6119.5137,0.1303,0.6685,4391.2178,129.0509,1.7329,9.0762,6087.7144,0.1778,0.5103,3011.3877,111.7621
2022/7/18 6:12,14.8855,1.3815,32.2578,8.4099,908.6711,1042.1134,0.1357,11.0211,187.3,8.3,26.5276,31.259,0.2097,7.7689,6093.2104,0.1134,0.588,4392.0029,129.0509,1.7329,8.9074,6068.4775,0.1664,0.5409,3012.3694,111.9792
2022/7/18 6:14,14.8855,1.3815,32.2578,8.4099,907.7637,2107.416,0.1357,11.0319,187.3,8.3,26.5184,31.2593,0.2038,7.9004,6060.2329,0.1083,0.8381,4390.2363,129.0509,1.6937,9.0428,6073.9736,0.1868,0.4161,3016.8838,111.8345
2022/7/18 6:16,14.8855,1.3815,32.2578,8.4099,925.0587,1182.1761,0.1357,11.0221,187.3,8.3,26.5105,31.2599,0.2077,7.4293,6095.5659,0.0949,0.5759,4389.7461,129.1233,1.6721,9.247,6133.6465,0.1711,0.4365,3018.1597,112.1238
2022/7/18 6:18,14.8855,1.3815,32.2578,8.4099,910.4321,1786.7362,0.1357,11.0189,187.3,8.3,26.5012,31.2605,0.2136,7.5,5984.8579,0.1173,0.5503,4391.0215,129.1233,1.6348,9.455,6145.8164,0.1546,0.7058,3009.4248,111.9792
2022/7/18 6:20,14.8855,1.3815,32.2578,8.4099,906.6789,1102.194,0.1357,11.0601,187.3,8.3,26.4978,31.261,0.2058,8.2459,6104.5952,0.0847,0.6124,4390.4326,129.0509,1.6269,9.6572,6175.2607,0.1958,0.5684,3010.7986,111.9792
2022/7/18 6:22,19.1765,1.3815,32.2578,8.4099,904.9873,549.8288,0.1357,11.0786,187.3,8.3,26.4915,31.2622,0.2097,7.1545,6095.9585,0.0957,0.6336,4389.0586,129.0509,1.6407,9.8653,6079.0776,0.2104,0.6897,3011.1914,111.6898
2022/7/18 6:24,32.0494,1.3815,32.2578,8.4099,875.5657,1122.0956,0.1357,11.1057,187.3,8.3,26.4821,31.263,0.2077,7.2193,6123.0469,0.1307,0.4349,4390.04,128.8339,1.6407,9.5198,6141.498,0.1468,0.4856,3012.4673,111.6175
2022/7/18 6:26,32.0494,1.3815,32.2578,8.4099,836.5764,1110.4551,0.1357,11.0428,187.3,8.3,26.4624,31.2641,0.2097,7.496,6137.1797,0.0922,0.3976,4387.7827,128.7616,1.625,9.6631,6075.1514,0.1758,0.579,3017.2761,111.9792
2022/7/18 6:28,32.0494,1.3815,32.2578,8.4099,812.1902,495.7563,0.1357,11.02,187.3,8.3,26.4417,31.2641,0.2136,7.8749,6082.6113,0.1731,0.7309,4389.4512,128.7616,1.5955,9.7652,6044.5303,0.2107,0.6135,3015.1169,111.7621
2022/7/18 6:30,32.0494,1.3815,32.2578,8.4099,811.6605,978.6534,0.1357,11.1252,187.3,8.3,26.4236,31.2653,0.2018,7.8965,6156.0229,0.1735,0.705,4389.5498,128.9786,1.6328,9.826,6186.645,0.2017,0.4958,3009.5229,111.6175
2022/7/18 6:32,32.0494,1.3815,32.2578,8.4099,817.2916,1410.1064,0.1383,11.1133,187.3,8.3,26.4011,31.2659,0.2018,8.0692,6124.6177,0.1334,0.6096,4389.9424,128.8339,1.7388,9.0742,6112.8394,0.1464,0.3701,3010.1118,111.4728
2022/7/18 6:34,32.0494,1.3815,32.2578,8.4099,808.4809,1116.463,0.1383,11.1491,187.3,8.3,26.3653,31.2661,0.2018,7.8984,6156.0229,0.1566,0.7211,4391.2178,128.6892,1.7584,8.7327,6124.6177,0.1907,0.4816,3012.1729,111.1111
2022/7/18 6:36,32.0494,1.3815,32.2578,8.4099,803.4397,835.9622,0.1383,11.2533,187.3,9.4,26.3269,31.2663,0.2018,7.4214,6105.7729,0.124,0.6622,4389.0586,128.6169,1.7604,8.8406,6075.937,0.2025,0.5103,3014.332,111.0388
2022/7/18 6:38,32.0494,1.3815,32.2578,8.4099,819.5691,764.9921,0.1383,11.2424,187.3,9.4,26.2921,31.2667,0.2136,8.2518,5964.8359,0.1385,0.8813,4389.1572,128.2552,1.9037,8.0829,6066.1221,0.1585,0.535,3007.1675,110.7495
2022/7/18 6:40,32.0494,1.3815,32.2578,8.4099,835.0298,1425.8777,0.1383,11.2326,187.3,9.4,26.2627,31.2675,0.2136,7.9769,6090.0698,0.1118,0.7046,4388.5684,128.1105,1.837,8.3538,6108.521,0.1837,0.5178,3012.4673,110.6771
2022/7/18 6:42,32.0494,1.3815,32.2578,8.4099,851.1469,1012.4487,0.1383,11.1578,187.3,9.4,26.2416,31.2678,0.2156,8.3538,5956.9844,0.1491,1.0905,4392.7881,127.8935,1.7761,8.6267,6072.4033,0.195,0.5558,3014.823,110.6047
2022/7/18 6:44,32.0494,1.3815,32.2578,8.4099,1256.1497,823.5706,0.1383,11.1122,187.3,9.4,26.2313,31.2683,0.1999,7.5903,5938.9253,0.1723,0.8781,4391.9053,127.6765,1.7349,8.9093,6106.9512,0.2013,0.63,3016.0005,110.3878
2022/7/18 6:46,32.0494,1.3815,32.2578,8.4099,1221.3344,1613.2535,0.1383,11.0254,187.3,9.4,26.2293,31.2684,0.1999,7.7944,6121.4761,0.1228,0.5205,4388.0771,127.3148,2.0568,7.3684,6111.6626,0.1601,0.5986,3008.6394,110.2431
2022/7/18 6:48,32.0494,1.3815,32.2578,8.3551,1219.9156,2221.1934,0.1383,11.0037,187.3,9.4,26.2219,31.2688,0.2077,8.7916,6145.4238,0.1126,0.6116,4389.3535,127.2425,2.0136,7.125,6086.9292,0.1762,0.7572,3016.0986,110.3878
2022/7/18 6:50,32.0494,1.3815,32.2578,8.3551,1214.5696,-1867.2853,0.1383,10.8832,187.3,9.4,26.2095,31.2699,0.2018,7.2507,6123.832,0.2021,0.6108,4389.2549,126.9531,2.5691,5.5527,6126.9727,0.2355,0.7765,3016.3931,110.1707
2022/7/18 6:52,32.0494,1.3815,32.2578,8.3551,1023.7762,1462.6769,0.1414,10.5067,187.3,9.4,26.2017,31.2702,0.2058,7.8317,6169.7642,0.1048,0.6395,4395.0459,126.8807,3.1541,4.2867,6143.4609,0.1609,0.8758,3010.2102,110.2431
2022/7/18 6:54,32.0494,1.3815,32.2578,8.3551,817.4102,2250.1072,0.1414,10.1801,187.3,9.4,26.1999,31.271,0.2058,8.3106,6181.1489,0.1169,0.5056,4395.3398,126.6638,2.9146,4.6989,6099.0991,0.1982,0.8829,3016.0986,110.2431
2022/7/18 6:56,32.0494,1.3815,32.2578,8.3551,807.6688,1849.4453,0.1414,9.9457,206.75,9.4,26.198,31.2713,0.2117,7.9102,5970.332,0.124,0.8809,4395.4385,126.8085,2.5063,5.5822,6194.1045,0.1636,1.2849,3017.2761,110.1707
2022/7/18 6:58,32.0494,1.3815,39.9726,8.3551,808.2818,1443.5261,0.1414,9.8861,226.2,9.4,26.2172,31.271,0.2117,8.3165,6013.9092,0.0906,1.1215,4393.4756,126.6638,2.5259,5.5194,6166.624,0.1275,1.4018,3010.3081,110.1707
2022/7/18 7:00,32.0494,1.3815,39.9726,8.3551,825.3752,1373.6826,0.1414,9.8557,226.2,9.4,26.2511,31.2711,0.1999,7.8984,6036.6787,0.1099,1.1,4391.8066,126.3021,2.2982,6.0984,6087.7144,0.1417,1.6421,3010.7007,110.1707
2022/7/18 7:02,32.0494,1.3815,39.9726,8.3551,825.842,1475.444,0.1414,9.8633,226.2,9.4,26.2812,31.2717,0.1999,8.1045,5983.2871,0.0887,1.3394,4391.709,126.2297,3.0481,4.5222,6205.8818,0.1487,2.0052,3012.1729,110.1707
2022/7/18 7:04,32.0494,1.3815,39.9726,8.3551,838.4166,1965.8513,0.1414,9.8861,226.2,9.4,26.305,31.2722,0.2058,7.8356,5942.0664,0.1212,1.3799,4391.9053,126.1574,2.683,5.17,6131.291,0.1848,2.3456,3010.2102,110.0261
2022/7/18 7:06,32.0494,0.9322,39.9726,8.3551,820.9572,-756.1713,0.1414,9.9121,226.2,9.4,26.3214,31.2715,0.2136,8.2498,6106.1655,0.1,0.8534,4390.1387,125.9404,2.3669,5.9983,6178.0083,0.146,2.6031,3013.8413,110.0261
2022/7/18 7:08,32.0494,0.0335,39.9726,8.3551,820.0354,1355.6584,0.1414,9.9425,226.2,9.4,26.3374,31.2705,0.1999,8.4441,5983.6797,0.1075,1.4808,4392.1016,125.9404,2.1962,6.5754,6125.7944,0.1715,2.7759,3009.1304,110.0261
2022/7/18 7:10,32.0494,0.0335,39.9726,8.3551,830.3375,1867.4694,0.1414,9.9609,226.2,9.4,26.349,31.2695,0.2117,8.2164,6030.0044,0.1075,0.9888,4389.2549,125.8681,2.1334,6.7148,6151.3125,0.1668,2.801,3012.3694,110.0261
2022/7/18 7:12,32.0494,0.0335,39.9726,8.3551,835.5132,2119.4319,0.1399,9.9805,226.2,9.4,26.3555,31.2699,0.2156,8.3538,5947.5625,0.1106,1.301,4388.5684,125.9404,2.6692,5.3133,6144.2461,0.142,2.8528,3015.8042,109.9537
2022/7/18 7:14,32.0494,0.0335,39.9726,8.3551,1245.2316,-1560.4993,0.1399,10.0054,226.2,9.4,26.357,31.2696,0.1999,8.238,5942.0664,0.1715,1.2605,4388.9609,125.9404,2.787,5.0012,6107.3442,0.1468,3.0672,3011.3877,110.0261
2022/7/18 7:16,32.0494,0.0335,39.9726,8.3551,1223.2328,755.98,0.1399,10.0347,226.2,9.4,26.3566,31.2698,0.2058,8.7896,5913.7998,0.1059,1.1211,4391.1201,125.8681,2.681,5.3093,6165.0532,0.1373,2.9957,3018.6504,110.0261
2022/7/18 7:18,32.0494,0.0335,39.9726,8.3551,1217.5198,246.4222,0.1399,10.0423,226.2,9.4,26.3346,31.2703,0.2156,8.1497,6006.4492,0.1012,1.2209,4390.335,125.9404,2.6084,5.382,6078.293,0.1299,2.8383,3014.1357,110.0261
2022/7/18 7:20,32.0494,0.0335,39.9726,8.3551,1196.7993,623.4274,0.1399,10.0553,226.2,9.4,26.2909,31.2705,0.2156,8.4225,6025.2939,0.0887,1.3449,4392.5918,125.8681,2.206,6.5107,6077.5073,0.1801,2.7908,3016.8838,110.1707
2022/7/18 7:22,32.0494,0.0335,39.9726,8.3551,1214.4524,458.206,0.1399,10.0564,226.2,9.4,26.2429,31.2709,0.2097,8.4559,6003.3091,0.1664,1.3708,4392.7881,125.8681,2.0431,7.0936,6105.7729,0.1656,2.7194,3012.0747,109.9537
2022/7/18 7:24,32.0494,0.0335,39.9726,8.3551,1216.8223,528.0496,0.1399,10.0705,226.2,9.4,26.1957,31.2714,0.1999,7.8297,6044.9229,0.1114,1.0383,4397.0088,125.8681,2.1412,6.8502,6157.9863,0.2159,2.6295,3016.5894,109.9537
2022/7/18 7:26,32.0494,0.0335,39.9726,8.3551,1191.1141,1118.3406,0.1399,10.102,226.2,9.4,26.1499,31.2718,0.2038,8.4127,6076.3296,0.0922,0.8962,4397.0088,125.9404,2.2472,6.5401,6100.6694,0.1632,2.5262,3012.0747,109.9537
2022/7/18 7:28,32.0494,0.0335,39.9726,8.3551,761.9987,-2109.8604,0.1399,10.1237,226.2,9.4,26.1128,31.2727,0.2097,7.9416,5888.6748,0.0965,1.0564,4394.3584,125.8681,2.2315,6.5813,6137.1797,0.1589,2.3248,3011.6821,109.8813
2022/7/18 7:30,32.0494,0.0335,39.9726,8.3551,775.2619,409.3906,0.1399,10.1638,226.2,9.4,26.0824,31.2734,0.2136,8.5599,5989.9609,0.0812,1.0175,4397.8916,125.8681,2.1942,6.7128,6119.1211,0.1236,2.2322,3014.1357,109.9537
2022/7/18 7:32,32.0494,0.0335,39.9726,8.3551,799.1388,1024.8402,0.1406,10.1997,226.2,9.4,26.0734,31.2743,0.2018,8.3774,5995.458,0.1008,1.0607,4394.2607,125.8681,2.0274,7.3292,6021.3677,0.1774,2.4461,3010.5042,109.8813
2022/7/18 7:34,32.0494,0.0335,39.9726,8.3551,802.1695,389.8644,0.1406,10.2159,226.2,9.4,26.089,31.275,0.2117,8.3185,5997.0278,0.1256,1.0552,4393.2793,125.9404,1.9194,7.8121,5984.0723,0.1491,2.348,3012.3694,109.9537
2022/7/18 7:36,32.0494,0.0335,39.9726,8.3551,818.4141,422.1577,0.1406,10.217,226.2,9.4,26.1127,31.2762,0.2038,8.3126,5862.3721,0.1314,0.8699,4393.6719,126.1574,1.8016,8.2576,6000.9531,0.1864,1.9966,3015.8042,110.0261
2022/7/18 7:38,32.0494,0.0335,39.9726,8.3551,821.1179,971.1433,0.1406,10.2214,226.2,9.4,26.1266,31.2756,0.2018,8.3793,6080.6479,0.1173,0.7855,4392.7881,126.2297,1.6996,8.6345,6037.8564,0.1699,1.8431,3016.6877,109.9537
2022/7/18 7:40,32.0494,0.0335,39.9726,8.3551,812.3293,1362.042,0.1406,10.2387,226.2,9.4,26.131,31.2751,0.2058,8.1732,6102.6323,0.1609,0.8915,4393.6719,126.2297,1.6878,8.9054,5971.9028,0.1931,1.6362,3012.6638,109.9537
2022/7/18 7:42,32.0494,0.0335,39.9726,8.3551,827.6365,-1669.7708,0.1406,10.2626,226.2,9.4,26.126,31.2745,0.2117,8.4539,6223.9404,0.2072,0.7231,4391.709,126.2297,1.7545,8.6286,6099.0991,0.1943,1.8396,3017.1782,109.8813
2022/7/18 7:44,32.0494,0.0335,39.9726,8.3551,833.9685,1461.5504,0.1406,10.3516,226.2,9.4,26.1101,31.2743,0.2038,8.3479,6120.6914,0.1075,0.8703,4391.9053,126.3021,1.8428,8.0162,5994.6724,0.1621,1.7379,3017.0801,109.9537
2022/7/18 7:46,32.0494,0.0335,39.9726,8.3551,847.2512,2114.9258,0.1406,10.37,226.2,9.4,26.0954,31.2741,0.2058,7.9357,6023.3306,0.0836,0.7737,4392.3955,126.3021,1.7957,8.291,5932.251,0.206,1.6763,3017.6689,109.9537
2022/7/18 7:48,32.0494,0.0335,39.9726,8.3551,1330.243,1362.7931,0.1406,10.37,226.2,9.4,26.0863,31.2737,0.2018,8.3087,6074.7588,0.2214,0.5146,4391.5127,126.4468,1.7545,8.6345,5997.0278,0.2104,1.3555,3010.7007,110.0261
2022/7/18 7:50,32.0494,0.0335,39.9726,8.3551,1250.4819,910.6873,0.1406,10.3602,226.2,9.4,26.0783,31.2733,0.1999,7.8651,6178.7935,0.0918,0.5068,4391.1201,126.3021,1.7074,8.872,5884.3564,0.1468,1.1125,3014.5286,109.9537
2022/7/18 7:52,32.0494,0.0335,39.9726,8.3551,1285.2476,1518.627,0.1375,10.3581,226.2,9.4,26.0459,31.273,0.2136,7.8415,6037.0713,0.0981,0.8314,4392.3955,126.3021,1.6976,8.9702,5929.5034,0.2225,0.9716,3012.271,110.0261
2022/7/18 7:54,32.0494,0.0335,39.9726,8.3551,1255.3855,1577.5808,0.1375,10.3581,226.2,9.4,25.9992,31.2731,0.2156,7.5687,6155.2383,0.0773,0.4008,4392.4941,126.3021,1.8664,8.2203,5868.6528,0.1695,1.0646,3011.4858,110.0261
2022/7/18 7:56,32.0494,0.0335,39.9726,8.3551,1254.6029,1264.4111,0.1375,10.3841,226.2,9.4,25.9654,31.2726,0.2077,9.7161,6134.4312,0.1475,0.3007,4395.4385,126.4468,1.7781,8.6286,5860.0161,0.1793,0.7356,3011.3877,110.0261
2022/7/18 7:58,32.0494,0.0335,39.9726,8.3551,1374.7278,882.9001,0.1375,10.3906,226.2,9.4,25.949,31.2729,0.2117,8.4539,5957.377,0.1311,0.8043,4393.9658,126.4468,1.7545,9.0114,5883.5713,0.1652,0.6638,3017.6689,110.0261
2022/7/18 8:00,32.0494,0.0335,39.9726,8.3551,1590.2551,947.1112,0.1375,10.4026,226.2,9.4,25.9509,31.2734,0.2038,8.5168,6069.6553,0.1652,0.6665,4396.6162,126.6638,1.7133,9.3117,5907.9111,0.1719,0.5244,3013.9395,110.0261
2022/7/18 8:02,32.0494,0.0135,39.9726,8.3551,1657.3939,1567.8177,0.1375,10.4221,226.2,9.4,25.9936,31.273,0.2136,7.9769,6097.5288,0.1691,0.473,4397.6953,126.9531,1.7015,9.5237,5896.1338,0.1793,0.5358,3007.3638,110.2431
2022/7/18 8:04,34.2774,0.008,39.9726,8.3551,1588.228,1046.244,0.1375,10.4167,226.2,9.4,26.1052,31.2734,0.2117,8.556,5896.5264,0.0883,0.3921,4398.4805,127.0255,1.676,9.7632,5850.2017,0.1644,0.3984,3011.3877,110.1707
2022/7/18 8:06,35.2323,0.008,39.9726,8.3551,1244.4988,1529.8921,0.1375,10.408,226.2,9.4,26.2234,31.2735,0.2018,7.6275,6036.2861,0.1271,0.5111,4398.5791,127.1702,1.6485,10.0321,5923.6143,0.1738,0.3807,3016.4912,110.3878
2022/7/18 8:08,35.2323,0.008,39.9726,8.3551,1164.0101,1025.5912,0.1375,10.4026,226.2,9.4,26.3141,31.2738,0.2038,7.6275,6052.3818,0.1314,0.4542,4399.7568,127.2425,1.6014,10.2716,5902.415,0.1444,0.3301,3010.5042,110.5324
2022/7/18 8:10,35.2323,0.008,39.9726,8.3551,1117.5076,1864.0897,0.1375,10.4026,226.2,9.4,26.395,31.2735,0.2058,7.1859,6014.6938,0.1091,0.3682,4401.2285,127.2425,1.6132,10.411,5957.7695,0.1491,0.3733,3013.5469,110.5324
2022/7/18 8:12,35.2323,0.008,39.9726,8.3551,1055.2094,579.118,0.1393,10.4004,226.2,9.4,26.4396,31.2727,0.2077,7.5961,6092.0327,0.1048,0.6151,4399.6582,127.3148,1.6799,9.7239,5918.1182,0.1793,0.3611,3012.7617,110.6771
2022/7/18 8:14,35.2323,0.008,39.9726,8.3551,1045.7328,380.1013,0.1393,10.3971,226.2,9.4,26.4486,31.2721,0.2156,7.5,6129.7207,0.1271,0.3588,4397.499,127.5318,1.7467,9.1449,5905.1631,0.1271,0.3238,3008.8359,110.6771
2022/7/18 8:16,35.2323,0.008,39.9726,8.3551,1162.9155,948.9886,0.1393,10.4167,226.2,9.4,26.4352,31.2718,0.2058,7.286,6215.6963,0.1464,0.2724,4397.8916,127.5318,1.6937,9.3804,5905.1631,0.188,0.6677,3013.5469,110.6047
2022/7/18 8:18,35.2323,0.008,39.9726,8.3551,1351.3392,864.1248,0.1393,10.434,226.2,9.4,26.4122,31.2717,0.2077,7.392,6212.1631,0.0836,0.2441,4398.4805,127.6765,1.7898,8.874,5997.813,0.175,0.3717,3012.0747,110.6771
2022/7/18 8:20,35.2323,0.008,39.9726,8.3551,1289.5393,312.8862,0.1393,10.4243,226.2,9.4,26.3691,31.271,0.1999,7.4548,6210.2002,0.0996,0.2622,4396.7139,127.6765,1.939,8.3911,5920.8667,0.1428,0.3858,3008.9341,110.6047
2022/7/18 8:22,35.2323,0.008,39.9726,8.3551,1277.9493,386.1094,0.1393,10.4232,226.2,9.4,26.3114,31.2708,0.1999,7.5549,6081.4331,0.1181,0.3493,4397.6953,127.6765,1.7663,8.9721,5856.4829,0.1672,0.4675,3011.2896,110.6771
2022/7/18 8:24,35.2323,0.008,39.9726,8.3551,1338.0212,1149.8827,0.1393,10.4199,226.2,9.4,26.2716,31.2704,0.2077,7.6295,6118.7285,0.089,0.3054,4399.6582,127.6765,1.727,9.2784,5874.1494,0.1546,0.3851,3008.2471,110.6047
2022/7/18 8:26,35.2323,0.008,39.9726,8.3551,1269.5471,379.7258,0.1393,10.4015,226.2,9.4,26.2539,31.2696,0.2018,7.5903,6251.0288,0.1719,0.2755,4398.5791,127.6765,1.6838,9.6238,5863.5498,0.2182,0.4722,3010.7986,110.6047
2022/7/18 8:28,35.2323,0.008,39.9726,8.3551,1436.8267,822.0686,0.1393,10.3971,226.2,9.4,26.2611,31.269,0.2097,7.3586,6245.5327,0.1311,0.2838,4398.7754,127.5318,1.6642,9.9281,5909.0889,0.2441,0.451,3014.9209,110.7495
2022/7/18 8:30,35.2323,0.008,39.9726,8.3551,1405.2794,337.2939,0.1393,10.3863,226.2,9.4,26.3473,31.2692,0.2018,8.2773,6052.7744,0.0902,0.2901,4399.3643,128.0381,1.8527,8.5992,5976.2212,0.1562,0.4212,3017.0801,110.6771
2022/7/18 8:32,35.2323,0.008,39.9726,8.3551,1351.0959,369.2117,0.1356,10.3841,226.2,9.4,26.4682,31.2693,0.2136,7.7041,6068.085,0.157,0.4392,4400.7383,128.1105,1.8134,8.6973,5925.1851,0.1896,0.2339,3015.9023,110.6771
2022/7/18 8:34,35.2323,0.008,39.9726,8.3551,1307.3525,352.3141,0.1356,10.3787,226.2,9.2455,26.5603,31.2684,0.2136,8.0123,6095.5659,0.0996,0.6449,4400.542,128.1105,1.7388,9.0723,5944.4219,0.1899,0.4506,3011.7803,110.6771
2022/7/18 8:36,35.2323,0.008,39.9726,8.3551,1233.5043,1142.3728,0.1356,10.3765,226.2,7.7,26.6105,31.2681,0.1999,7.659,6089.6772,0.1613,0.6088,4400.542,128.1105,1.6642,9.4197,5977.3979,0.1605,0.3454,3007.7566,110.7495
2022/7/18 8:38,35.2323,0.008,40.3876,8.3551,1404.1765,1802.5073,0.1356,10.3819,205.6,7.7,26.6357,31.267,0.1999,8.3087,6084.1812,0.2064,0.5774,4399.3643,128.1105,1.5975,9.7279,5937.355,0.1774,0.4294,3014.1357,110.8941
2022/7/18 8:40,35.2323,0.008,40.8026,8.3551,1411.6965,1571.1973,0.1356,10.408,205.6,7.7,26.639,31.2672,0.2097,8.0771,6188.2158,0.1428,0.3713,4398.0879,128.1105,1.7957,8.4932,5918.5112,0.2202,0.3058,3012.9578,110.8941
2022/7/18 8:42,35.2323,0.008,40.8026,8.3551,1406.6239,1037.2319,0.1356,10.4221,205.6,7.7,26.6152,31.2665,0.2018,7.763,6136.002,0.122,0.4066,4398.5791,128.1105,1.7035,8.9054,5914.978,0.1538,0.3438,3009.9158,110.9664
2022/7/18 8:44,35.2323,0.008,40.8026,8.3551,1462.153,1601.2374,0.1356,10.4384,205.6,7.7,26.5812,31.2655,0.2038,7.9338,6002.1313,0.1338,0.4502,4398.1865,128.7616,1.837,8.4618,5921.2598,0.1428,0.3325,3010.7007,111.0388
2022/7/18 8:46,35.2323,0.008,40.8026,8.3551,1555.9385,1760.4507,0.1356,10.4774,205.6,7.7,26.5693,31.2643,0.2018,7.6609,6201.1709,0.1833,0.5613,4399.0693,128.7616,1.7643,8.8681,5927.9326,0.1947,0.5366,3016.3931,111.0388
2022/7/18 8:48,35.2323,0.008,40.8026,11.2449,1593.3807,1041.7379,0.1356,10.4785,205.6,7.7,26.5924,31.2639,0.2018,7.6236,6136.7871,0.153,0.5083,4399.6582,128.6169,1.8998,8.7366,6006.0571,0.1703,0.3847,3009.6211,110.9664
2022/7/18 8:50,35.2323,0.008,40.8026,11.2449,1564.4568,1473.191,0.1356,10.4829,205.6,7.7,26.6417,31.2631,0.2097,8.4166,6254.562,0.1369,0.5185,4400.7383,128.6169,1.8566,8.4637,5910.6597,0.1727,0.4757,3017.8652,110.9664
2022/7/18 8:52,35.2323,0.008,40.8026,11.2449,1227.7762,1470.187,0.1654,10.4785,205.6,7.7,26.6941,31.2627,0.2136,8.2184,6187.8228,0.1896,0.8153,4400.3457,128.6169,1.7388,8.8014,5944.8145,0.1841,0.4777,3015.7061,110.9664
2022/7/18 8:54,35.2323,0.008,40.8026,11.2449,1093.7478,1819.4048,0.1654,10.4763,205.6,7.7,26.7382,31.2626,0.2058,8.6188,5932.644,0.0926,0.9347,4401.4248,128.6892,1.674,9.1468,6029.2197,0.155,0.4483,3015.3135,110.7495
2022/7/18 8:56,35.2323,0.008,40.8026,11.2449,1064.8811,-961.9471,0.1654,10.4818,205.6,7.7,26.7867,31.2624,0.2136,9.0036,6146.6016,0.1648,1.1459,4399.2656,128.4722,2.0666,7.8474,5955.8062,0.1566,0.6249,3014.1357,110.9664
2022/7/18 8:58,35.2323,0.008,40.8026,11.2449,1380.2853,1595.2295,0.1654,10.4818,205.6,7.7,26.8262,31.2627,0.2097,8.0084,6247.4956,0.1558,1.4321,4398.873,128.4722,1.9547,8.1536,5952.2734,0.1526,0.5613,3013.5469,110.8941
2022/7/18 9:00,35.2323,0.008,40.8026,11.2449,1537.4496,1556.5526,0.1654,10.4763,205.6,7.7,26.8449,31.2625,0.1999,9.0291,6148.1719,0.146,1.5754,4400.1494,128.3999,1.833,8.7974,5894.9561,0.166,0.6501,3014.2339,110.8941
2022/7/18 9:02,35.2323,0.008,40.8026,11.2449,1589.9958,1521.2555,0.1654,10.4774,205.6,7.7,26.8323,31.2627,0.2018,8.6875,6190.5713,0.1566,1.8938,4399.3643,128.4722,2.0254,8.081,5935.3926,0.1668,0.6881,3010.6025,110.7495
2022/7/18 9:04,35.2323,0.008,40.8026,11.2449,1626.8466,1031.5992,0.1654,10.485,205.6,7.7,26.8264,31.2629,0.2136,8.8995,6135.2168,0.0989,2.2133,4401.1309,128.6892,2.5632,5.9983,5974.6504,0.157,0.7835,3017.4727,110.6771
2022/7/18 9:06,35.2323,0.008,40.8026,11.2449,1560.076,1030.0973,0.1654,10.498,205.6,7.7,26.8419,31.2626,0.2136,8.081,6148.1719,0.1303,2.2027,4399.2656,128.9786,2.4651,6.1357,5975.8281,0.1566,0.9429,3010.4062,110.7495
